Java HotSpot(TM) 64-Bit Server VM (25.40-b25) for linux-amd64 JRE (1.8.0_40-b26), built on Mar  7 2015 15:08:31 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
Memory: 4k page, physical 264398780k(140268788k free), swap 4194296k(4194296k free)
CommandLine flags: -XX:+AggressiveOpts -XX:+AlwaysPreTouch -XX:InitialHeapSize=27917287424 -XX:LargePageSizeInBytes=2097152 -XX:MaxHeapSize=27917287424 -XX:MaxNewSize=24696061952 -XX:MaxTenuringThreshold=15 -XX:NewSize=24696061952 -XX:ParallelGCThreads=36 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:SurvivorRatio=14 -XX:TargetSurvivorRatio=95 -XX:+TraceClassLoading -XX:-UseAdaptiveSizePolicy -XX:-UseBiasedLocking -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseLargePages -XX:+UseParallelOldGC 
9.553: [GC (Allocation Failure) [PSYoungGen: 21102592K->3920K(22609920K)] 21102592K->4006K(25755648K), 0.0049642 secs] [Times: user=0.05 sys=0.00, real=0.00 secs] 
9.564: [GC (Allocation Failure) [PSYoungGen: 21106512K->2816K(22609920K)] 21106598K->2910K(25755648K), 0.0048356 secs] [Times: user=0.04 sys=0.01, real=0.00 secs] 
13.142: [GC (Allocation Failure) [PSYoungGen: 21105408K->693390K(22609920K)] 21105502K->693509K(25755648K), 0.1067230 secs] [Times: user=3.39 sys=0.00, real=0.10 secs] 
14.555: [GC (System.gc()) [PSYoungGen: 2070954K->8055K(22609920K)] 2071073K->8181K(25755648K), 0.0107096 secs] [Times: user=0.17 sys=0.00, real=0.01 secs] 
14.566: [Full GC (System.gc()) [PSYoungGen: 8055K->0K(22609920K)] [ParOldGen: 126K->7559K(3145728K)] 8181K->7559K(25755648K), [Metaspace: 16838K->16838K(1064960K)], 0.0421390 secs] [Times: user=0.65 sys=0.03, real=0.04 secs] 
101.691: [GC (System.gc()) [PSYoungGen: 5550124K->98583K(22609920K)] 5557683K->106159K(25755648K), 0.0277815 secs] [Times: user=0.68 sys=0.00, real=0.03 secs] 
101.719: [Full GC (System.gc()) [PSYoungGen: 98583K->0K(22609920K)] [ParOldGen: 7575K->105103K(3145728K)] 106159K->105103K(25755648K), [Metaspace: 20060K->20053K(1067008K)], 0.0931230 secs] [Times: user=2.35 sys=0.02, real=0.09 secs] 
229.902: [GC (Allocation Failure) [PSYoungGen: 21102592K->882528K(22609920K)] 21207695K->987640K(25755648K), 0.1504402 secs] [Times: user=5.25 sys=0.00, real=0.15 secs] 
250.614: [GC (Allocation Failure) [PSYoungGen: 21985120K->888856K(22609920K)] 22090232K->993976K(25755648K), 0.1408213 secs] [Times: user=4.86 sys=0.00, real=0.14 secs] 
261.690: [GC (Allocation Failure) [PSYoungGen: 21991448K->914586K(22609920K)] 22096568K->1019714K(25755648K), 0.1370418 secs] [Times: user=4.79 sys=0.00, real=0.13 secs] 
269.805: [GC (Allocation Failure) [PSYoungGen: 22017178K->900748K(22609920K)] 22122306K->1005884K(25755648K), 0.1356998 secs] [Times: user=4.70 sys=0.00, real=0.14 secs] 
276.079: [GC (Allocation Failure) [PSYoungGen: 22003340K->913284K(22609920K)] 22108476K->1018420K(25755648K), 0.1367473 secs] [Times: user=4.75 sys=0.00, real=0.14 secs] 
