Java HotSpot(TM) 64-Bit Server VM (25.20-b20) for linux-amd64 JRE (1.8.0_20-ea-b20), built on Jun 24 2014 21:14:09 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
Memory: 4k page, physical 264398780k(140401740k free), swap 4194296k(4194296k free)
CommandLine flags: -XX:+AggressiveOpts -XX:+AlwaysPreTouch -XX:InitialHeapSize=27917287424 -XX:LargePageSizeInBytes=2097152 -XX:MaxHeapSize=27917287424 -XX:MaxNewSize=24696061952 -XX:MaxTenuringThreshold=15 -XX:NewSize=24696061952 -XX:ParallelGCThreads=36 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:SurvivorRatio=14 -XX:TargetSurvivorRatio=95 -XX:-UseAdaptiveSizePolicy -XX:-UseBiasedLocking -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseLargePages -XX:+UseParallelGC -XX:+UseParallelOldGC 
9.139: [GC (Allocation Failure) [PSYoungGen: 21102592K->3900K(22609920K)] 21102592K->3986K(25755648K), 0.0049266 secs] [Times: user=0.03 sys=0.02, real=0.00 secs] 
9.148: [GC (Allocation Failure) [PSYoungGen: 21106492K->2768K(22609920K)] 21106578K->2862K(25755648K), 0.0048243 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
13.367: [GC (Allocation Failure) [PSYoungGen: 21105360K->845042K(22609920K)] 21105454K->845160K(25755648K), 0.1282908 secs] [Times: user=4.18 sys=0.01, real=0.13 secs] 
14.587: [GC (System.gc()) [PSYoungGen: 1844152K->8103K(22609920K)] 1844271K->8229K(25755648K), 0.0077628 secs] [Times: user=0.11 sys=0.01, real=0.01 secs] 
14.595: [Full GC (System.gc()) [PSYoungGen: 8103K->0K(22609920K)] [ParOldGen: 126K->7601K(3145728K)] 8229K->7601K(25755648K), [Metaspace: 16649K->16647K(1064960K)], 0.0514986 secs] [Times: user=0.57 sys=0.03, real=0.05 secs] 
100.581: [GC (System.gc()) [PSYoungGen: 6368074K->98264K(22609920K)] 6375676K->105882K(25755648K), 0.0249612 secs] [Times: user=0.60 sys=0.00, real=0.03 secs] 
100.606: [Full GC (System.gc()) [PSYoungGen: 98264K->0K(22609920K)] [ParOldGen: 7617K->104746K(3145728K)] 105882K->104746K(25755648K), [Metaspace: 19850K->19846K(1067008K)], 0.1035832 secs] [Times: user=2.36 sys=0.01, real=0.10 secs] 
228.316: [GC (Allocation Failure) [PSYoungGen: 21102592K->885804K(22609920K)] 21207338K->990559K(25755648K), 0.1496191 secs] [Times: user=5.11 sys=0.00, real=0.15 secs] 
248.715: [GC (Allocation Failure) [PSYoungGen: 21988396K->877829K(22609920K)] 22093151K->982592K(25755648K), 0.1360419 secs] [Times: user=4.67 sys=0.00, real=0.14 secs] 
259.955: [GC (Allocation Failure) [PSYoungGen: 21980421K->901776K(22609920K)] 22085184K->1006547K(25755648K), 0.1336242 secs] [Times: user=4.67 sys=0.00, real=0.14 secs] 
267.684: [GC (Allocation Failure) [PSYoungGen: 22004368K->900329K(22609920K)] 22109139K->1005172K(25755648K), 0.1363105 secs] [Times: user=4.70 sys=0.00, real=0.14 secs] 
273.709: [GC (Allocation Failure) [PSYoungGen: 22002921K->944263K(22609920K)] 22107764K->1049114K(25755648K), 0.1403869 secs] [Times: user=4.91 sys=0.00, real=0.15 secs] 
278.444: [GC (Allocation Failure) [PSYoungGen: 22046855K->1025842K(22609920K)] 22151706K->1130701K(25755648K), 0.1535843 secs] [Times: user=5.34 sys=0.00, real=0.15 secs] 
282.822: [GC (Allocation Failure) [PSYoungGen: 22128434K->934153K(22609920K)] 22233293K->1039012K(25755648K), 0.1369492 secs] [Times: user=4.81 sys=0.00, real=0.13 secs] 
286.188: [GC (Allocation Failure) [PSYoungGen: 22036745K->960937K(22609920K)] 22141604K->1065796K(25755648K), 0.1437180 secs] [Times: user=5.05 sys=0.00, real=0.15 secs] 
289.606: [GC (Allocation Failure) [PSYoungGen: 22063529K->953761K(22609920K)] 22168388K->1058620K(25755648K), 0.1407651 secs] [Times: user=4.89 sys=0.01, real=0.14 secs] 
292.881: [GC (Allocation Failure) [PSYoungGen: 22056353K->999949K(22609920K)] 22161212K->1104808K(25755648K), 0.1480304 secs] [Times: user=5.15 sys=0.00, real=0.15 secs] 
296.110: [GC (Allocation Failure) [PSYoungGen: 22102541K->1062944K(22609920K)] 22207400K->1167803K(25755648K), 0.1567527 secs] [Times: user=5.52 sys=0.00, real=0.16 secs] 
