Java HotSpot(TM) 64-Bit Server VM (25.20-b20) for linux-amd64 JRE (1.8.0_20-ea-b20), built on Jun 24 2014 21:14:09 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
Memory: 4k page, physical 264398780k(140402980k free), swap 4194296k(4194296k free)
CommandLine flags: -XX:InitialHeapSize=2147483648 -XX:MaxHeapSize=2147483648 -XX:MaxNewSize=1610612736 -XX:NewSize=1610612736 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
0.296: [GC (Allocation Failure) [PSYoungGen: 1179648K->3987K(1376256K)] 1179648K->3995K(1900544K), 0.0076556 secs] [Times: user=0.10 sys=0.04, real=0.01 secs] 
0.320: [GC (Allocation Failure) [PSYoungGen: 1183635K->2432K(1376256K)] 1183643K->2448K(1900544K), 0.0090512 secs] [Times: user=0.20 sys=0.01, real=0.01 secs] 
1.344: [GC (Allocation Failure) [PSYoungGen: 1182080K->10221K(1376256K)] 1182096K->10245K(1900544K), 0.0099729 secs] [Times: user=0.13 sys=0.03, real=0.01 secs] 
13.962: [GC (System.gc()) [PSYoungGen: 330037K->83688K(1376256K)] 330061K->83728K(1900544K), 0.0705418 secs] [Times: user=0.66 sys=1.60, real=0.07 secs] 
14.033: [Full GC (System.gc()) [PSYoungGen: 83688K->0K(1376256K)] [ParOldGen: 40K->82332K(524288K)] 83728K->82332K(1900544K), [Metaspace: 16537K->16536K(1064960K)], 0.3418048 secs] [Times: user=6.20 sys=0.16, real=0.34 secs] 
99.893: [GC (System.gc()) [PSYoungGen: 343404K->8453K(1376256K)] 425736K->90866K(1900544K), 0.0142246 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
99.907: [Full GC (System.gc()) [PSYoungGen: 8453K->0K(1376256K)] [ParOldGen: 82412K->88910K(524288K)] 90866K->88910K(1900544K), [Metaspace: 19986K->19986K(1067008K)], 0.4698991 secs] [Times: user=14.64 sys=0.02, real=0.47 secs] 
212.440: [GC (Allocation Failure) [PSYoungGen: 1179648K->5597K(1376256K)] 1268558K->94515K(1900544K), 0.0090135 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
231.761: [GC (Allocation Failure) [PSYoungGen: 1185245K->7672K(1376256K)] 1274163K->96599K(1900544K), 0.0094462 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
241.947: [GC (Allocation Failure) [PSYoungGen: 1187320K->8584K(1515008K)] 1276247K->97519K(2039296K), 0.0085453 secs] [Times: user=0.09 sys=0.06, real=0.01 secs] 
251.285: [GC (Allocation Failure) [PSYoungGen: 1462664K->9096K(1511936K)] 1551599K->98039K(2036224K), 0.0079813 secs] [Times: user=0.10 sys=0.05, real=0.01 secs] 
260.375: [GC (Allocation Failure) [PSYoungGen: 1463176K->8168K(1521152K)] 1552119K->99184K(2045440K), 0.0099328 secs] [Times: user=0.08 sys=0.02, real=0.01 secs] 
269.509: [GC (Allocation Failure) [PSYoungGen: 1475048K->7496K(1518592K)] 1566064K->99225K(2042880K), 0.0087700 secs] [Times: user=0.11 sys=0.02, real=0.00 secs] 
278.417: [GC (Allocation Failure) [PSYoungGen: 1474376K->7240K(1525760K)] 1566105K->99201K(2050048K), 0.0097229 secs] [Times: user=0.10 sys=0.02, real=0.01 secs] 
288.472: [GC (Allocation Failure) [PSYoungGen: 1483336K->6740K(1523200K)] 1575297K->99513K(2047488K), 0.0159683 secs] [Times: user=0.07 sys=0.01, real=0.01 secs] 
333.372: [GC (Allocation Failure) [PSYoungGen: 1482836K->6452K(1529856K)] 1575609K->99873K(2054144K), 0.0563158 secs] [Times: user=0.32 sys=0.00, real=0.06 secs] 
337.470: [GC (System.gc()) [PSYoungGen: 187856K->3988K(1527808K)] 281277K->99185K(2052096K), 0.0252707 secs] [Times: user=0.05 sys=0.01, real=0.02 secs] 
