Request Mix Accuracy
===================================
Domain Marker;max-jOPS;84017.0
Domain Marker;critical-jOPS;21221.0
Domain Marker;Validation Start jOPS;11833.4
Range Marker;Main Tx Limit;-5.0
Range Marker;Main Tx Limit;5.0
Range Marker;Minor Tx Limit;-1.0
Range Marker;Minor Tx Limit;1.0
jOPS;In-store Purchase [50%];Online Purchase [35%];Installment Purchase [10%];Associativity of Category [0.1%];Associativity of Product [1%];Business Report [0.25%];Customer Buying Behavior [1%];Product Return [2.65%]
1183.0;-0.018914715648776337;0.014641391002200521;-0.008826867302762054;0.0022795735081893725;-0.001022795735082016;0.00499838874644476;0.007383744553262517;-5.387191234782485E-4
2367.0;0.010158543334945591;-0.012575576059468574;-0.0018915908278849258;1.842549584200326E-4;0.0018425495842002704;-5.902463972200789E-4;-9.598071978533795E-4;0.003831872604860731
3550.0;0.009338812103095506;-0.013074336944342235;-0.004202465446395465;-0.0010085917071348538;0.003455360478147096;0.0012140455734030997;0.003922301083302271;3.548748599180307E-4
4733.0;0.002276763353215472;-0.006497532338798351;0.0037479027506801543;5.278588266612594E-4;0.0035272318410608516;7.942401389876563E-4;3.747902750679266E-4;-0.004751254846878883
5917.0;-0.004622405499823401;2.94153077263104E-4;0.003445793190776314;0.001132629420350334;-1.59683099084873E-4;-3.901030096062075E-4;0.001521191628123253;-0.0012215757079983014
7100.0;0.006651186128195263;-0.011026966475689903;0.0073513109837914925;-5.822705049067095E-4;-0.002088705819204395;1.7794840079810026E-4;1.1668747593285289E-5;-4.941714605770642E-4
8283.0;-0.0056903605292646375;0.0019067699317361075;-0.00153739565176636;6.29533570132193E-4;0.001303791377406771;-2.231220312790272E-4;-0.0012918116710293193;0.004902595004062871
9467.0;-0.008843683945997327;0.010305956440042507;-0.0013834673895711802;-1.8020100555313223E-4;0.0011750716688643248;7.753546667507161E-4;-5.07855117690692E-5;-0.0017982449227620378
10650.0;-0.006461789028037401;0.0028104889628011165;0.003472238441572628;2.745092543718214E-4;0.002122269504871266;-7.150787014762461E-4;-5.7611131093260326E-5;-0.0014450273030051086
11833.0;-0.01168886617998055;0.007524270145793821;-6.29938895928106E-4;2.3027766306667197E-4;-0.0010568974809443965;1.5748472398158242E-5;0.0035626544225211276;0.002042751853070346
13017.0;0.0026115348308621833;-0.006452401911388961;0.0021784022247732793;1.3006717377152255E-4;0.0029567669963146415;-0.0010761434382320911;2.8153619396187324E-4;-6.297620700679296E-4
14200.0;-0.013568837098247855;0.011210305327949754;-0.0020382373323553082;-1.846060669590116E-4;0.0019974725857079267;-4.032798150445105E-4;0.002113943290413811;8.732391085333191E-4
15383.0;3.773084539702154E-4;0.006031545142803907;-0.003805425264358675;4.064151061368426E-5;1.9081027529499472E-4;-0.0010842227930958903;8.300785987414017E-5;-0.0018336651851020846
16567.0;-0.005151159010779338;-0.007026580980721064;0.009852216748768683;2.250506363932203E-5;0.001225275687029681;-3.4382736115626256E-4;0.001225275687029681;1.962941661872719E-4
17750.0;-1.401563958509655E-4;-0.0024807682065528525;-2.803127916983783E-5;7.166663707808274E-5;8.101039680143973E-4;8.799485719465094E-4;0.002211667926516947;-0.001324431221986
18933.0;0.002145868240191362;-0.002202799438393299;1.8393156344487238E-4;-1.514369872360477E-4;5.877051384348686E-4;-1.1583309174068024E-4;-9.888511196615157E-4;5.414156949679061E-4
20117.0;0.020127681118268015;-0.024017386365038362;0.004733503739467793;-6.375823732552993E-4;7.038514256079154E-4;-0.001058864206067961;0.002844218333889037;-0.002695421672861187
21300.0;0.027334784429541514;-0.0592825574439928;0.01841296035325435;-2.5338292328556944E-4;0.0030813048011737454;1.0742843238714661E-4;0.00565490790010359;0.004944554450812877
22483.0;-0.04133038871212591;0.002967971713935924;0.02783625644750387;2.1052321101355798E-4;0.0021789705378112423;2.6822353066963123E-4;0.0024001858208377858;0.005468257450346403
23667.0;0.05750606813575132;-0.08767657941697138;0.022897169045384302;3.4615916304285566E-4;0.0010055667558086512;0.0010759143254317483;0.0015669438700076643;0.0032787581215480976
24850.0;-0.0546833609589541;0.05514100423637558;-0.0018639777284725767;8.023789433315998E-5;-0.0020036090350139535;5.346409237312333E-4;0.0024726098828233845;3.2245478517856085E-4
26033.0;-0.02841349711034269;0.017378635592763203;0.020620443987906967;-3.938479375742293E-4;-0.005146211915107779;-0.0010164022791820104;-0.0024129224839116725;-6.161978545584645E-4
27217.0;-0.20403326108682762;0.12206564739631887;0.06965231266203453;7.337866862799219E-4;-0.0012144255180855934;1.545521408831685E-4;0.012347066685888919;2.9432103350801597E-4
28400.0;0.04853069537387;-0.026069246435845628;-0.031131800989234293;-2.909514111144873E-5;0.004597032295606596;1.0183299389004974E-4;-0.005528076811172511;0.009528658713994886
29583.0;-0.15462917972423895;0.22402564113994572;-0.04867893744399865;2.1397335140199703E-5;0.0060648071788060864;-4.758678179621889E-4;0.0046717515056144965;-0.030999612173300495
30767.0;0.21631197094693277;-0.11783317070285904;-0.07835831928797354;-5.618143647061202E-5;-0.010830383135891908;-3.286210817479984E-4;-0.0019058678687881025;-0.006999427433207028
31950.0;0.3802575800686441;-0.2777313278632789;-0.07435359298521149;-2.8350169354957044E-5;-0.0032162778337178066;-3.538625948071583E-4;-0.004142417667455156;-0.020431750954824413
33134.0;0.029853017056503006;-0.04809763963479696;0.019653444757905092;-6.15577719689786E-6;-0.009620528866341127;-1.6553035023370022E-4;-0.004565784989212451;0.01294917780336835
34317.0;-0.20157851781974756;0.13276527761852464;0.04293660972298419;-1.7430953094452195E-4;0.0024002489860850407;-6.766659375665729E-4;-0.0037665890351692433;0.02809394599584314
35500.0;-0.22267016145728746;0.07568006454771847;0.16052168040822146;1.842036884275866E-4;0.0035557749963757157;-0.001646925484351025;-0.009274102221236258;-0.006350534477863601
36684.0;0.1651657201793384;0.025771081393699546;-0.18003243811469538;2.534284057991998E-4;-0.002784917629006345;0.00117450677927744;0.007402705941007337;-0.016950086955424215
37867.0;0.18864642871895398;-0.04873239252893313;-0.10368270353356124;-4.698224414678709E-4;0.003911201167055456;-9.78887340448431E-4;-0.006828839836420908;-0.031864984205182356
39050.0;0.3106318776970127;-0.09781496291450509;-0.24475369536088465;6.224876293771386E-5;-0.0026693113598716955;-0.0014691763117080647;0.004716135090366169;0.031296884396661895
40234.0;-0.2076797376901709;0.24615970015634758;-0.01606187990081409;-1.725225689320764E-4;-0.011617668970935413;-0.0023605380996575276;-0.00866225023119993;3.9489730535624545E-4
41417.0;0.013238521073830611;0.10215020180180545;-0.11273900366527556;4.676804781181404E-4;0.0120516886670603;0.0011087513273783656;0.008223197032314555;-0.024501036715234736
42600.0;0.2556475506786384;-0.24836731427590308;-0.011476619315851977;8.861199267681807E-5;-0.006140381695182495;8.461079036432562E-4;-0.004657009130548451;0.014059053842520708
43784.0;-0.06041952261838901;0.050098790037296226;0.0489570332591871;-8.692325372981757E-5;-4.948860526735599E-4;0.001822880206878874;0.007740736609064713;-0.047618108187631236
44967.0;0.05809015814190843;-0.004309199966456845;-0.04757667069696048;4.802735427681948E-4;0.009678983996669333;9.420949176560112E-4;-0.007129297055521677;-0.010176342880067413
46150.0;-0.10853950119369671;0.05216437380768468;0.0278488804149557;-5.7156154259441205E-5;-0.00368137106139943;0.0016443564642394937;-0.010079714783998606;0.04070013250648152
47334.0;0.03272788203052812;0.04213867216416389;-0.07141610532281817;-2.2329507590818087E-5;-0.022308954689910676;-5.435197225985289E-4;0.004444651908754871;0.014979703139473166
48517.0;0.12530117154869913;-0.2189836452630658;0.027441992116035152;5.170830715700986E-4;-0.0034587265534929967;9.820436172342517E-4;8.560520811040639E-4;0.06734402938191675
49700.0;-0.2298266829225497;-0.01674940736047148;0.2803809435582192;-5.7882643312894E-4;-0.012868507640211191;-0.0026546776752318646;0.012673304670479224;-0.030376146197098386
50884.0;0.05869421591606283;0.004430741480653921;-0.09526094183406464;1.5048790591097594E-4;-0.00514778751317424;-1.1535658292829987E-4;0.00438879363231659;0.032859846995223485
52067.0;0.005507946637493433;0.029464349024017622;-0.0322309842890558;-2.871729419272606E-4;-0.014615684606112178;-0.0023639853729196525;0.0023513234266265837;0.012174208121879193
53250.0;0.04018471558671166;0.004083964692341624;-0.04348432203535246;-2.0093917153680974E-4;-0.002227702160930378;0.0017119437332895338;-0.009026513179869466;0.008958852535348338
54434.0;-0.15987024740195466;0.1709353691854716;-0.05571032341665649;3.0056583564264105E-4;-0.0031619867878048824;-0.0014927533222844902;0.0014484806219918767;0.04755089528559875
55617.0;0.041708672794335655;0.06261100191100866;-0.11514953181602294;4.2476556306408897E-4;0.0045476101275436775;0.0030416135872188277;0.004247655630640779;-0.00143178779779074
56800.0;-0.16976206454958032;0.11378918677971939;0.048875010691316945;2.1376796469718684E-4;-0.016106889236784494;0.00273836383290077;-0.004109260738826226;0.024361885256549698
57984.0;0.016977889674166136;0.06304801094398726;-0.08456770156144877;3.1605878544026245E-4;-0.014506759268462677;-0.0016229541068394915;-0.008703825741927962;0.02905928127508295
59167.0;0.07259714553021013;-0.04457159355592921;0.02679015121860573;-6.682268806547376E-4;0.0034785553862084484;-0.0016983290163711529;-4.719508504835712E-5;-0.05588050759702057
60350.0;-0.13835491406052114;0.02072648635230223;0.07775909980493445;-5.671160437134559E-6;-0.023757882110484907;0.0011093538836213779;0.01187412591902226;0.05064940137156482
