Java HotSpot(TM) 64-Bit Server VM (25.40-b25) for linux-amd64 JRE (1.8.0_40-b26), built on Mar  7 2015 15:08:31 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
Memory: 4k page, physical 264398780k(140711832k free), swap 4194296k(4194296k free)
CommandLine flags: -XX:+AggressiveOpts -XX:+AlwaysPreTouch -XX:InitialHeapSize=27917287424 -XX:LargePageSizeInBytes=2097152 -XX:MaxHeapSize=27917287424 -XX:MaxNewSize=24696061952 -XX:MaxTenuringThreshold=15 -XX:NewSize=24696061952 -XX:ParallelGCThreads=36 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:SurvivorRatio=14 -XX:TargetSurvivorRatio=95 -XX:-UseAdaptiveSizePolicy -XX:-UseBiasedLocking -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseLargePages -XX:+UseParallelOldGC 
10.937: [GC (Allocation Failure) [PSYoungGen: 21102592K->4033K(22609920K)] 21102592K->4120K(25755648K), 0.0060247 secs] [Times: user=0.03 sys=0.02, real=0.00 secs] 
10.945: [GC (Allocation Failure) [PSYoungGen: 21106625K->2980K(22609920K)] 21106712K->3074K(25755648K), 0.0076322 secs] [Times: user=0.21 sys=0.01, real=0.01 secs] 
14.792: [GC (System.gc()) [PSYoungGen: 21057677K->13400K(22609920K)] 21057771K->13510K(25755648K), 0.0146976 secs] [Times: user=0.21 sys=0.00, real=0.01 secs] 
14.807: [Full GC (System.gc()) [PSYoungGen: 13400K->0K(22609920K)] [ParOldGen: 110K->12509K(3145728K)] 13510K->12509K(25755648K), [Metaspace: 16834K->16834K(1064960K)], 0.0462492 secs] [Times: user=0.57 sys=0.03, real=0.05 secs] 
100.902: [GC (System.gc()) [PSYoungGen: 6615740K->98402K(22609920K)] 6628250K->110927K(25755648K), 0.0234487 secs] [Times: user=0.57 sys=0.01, real=0.02 secs] 
100.926: [Full GC (System.gc()) [PSYoungGen: 98402K->0K(22609920K)] [ParOldGen: 12525K->104722K(3145728K)] 110927K->104722K(25755648K), [Metaspace: 20032K->20024K(1067008K)], 0.1036501 secs] [Times: user=2.46 sys=0.01, real=0.10 secs] 
228.632: [GC (Allocation Failure) [PSYoungGen: 21102592K->895012K(22609920K)] 21207314K->999743K(25755648K), 0.1476173 secs] [Times: user=5.20 sys=0.00, real=0.14 secs] 
248.964: [GC (Allocation Failure) [PSYoungGen: 21997604K->885983K(22609920K)] 22102335K->990721K(25755648K), 0.1380974 secs] [Times: user=4.80 sys=0.00, real=0.13 secs] 
260.188: [GC (Allocation Failure) [PSYoungGen: 21988575K->908260K(22609920K)] 22093313K->1013070K(25755648K), 0.1396943 secs] [Times: user=4.83 sys=0.00, real=0.14 secs] 
268.068: [GC (Allocation Failure) [PSYoungGen: 22010852K->897391K(22609920K)] 22115662K->1002209K(25755648K), 0.1384434 secs] [Times: user=4.78 sys=0.00, real=0.14 secs] 
274.416: [GC (Allocation Failure) [PSYoungGen: 21999983K->996489K(22609920K)] 22104801K->1101315K(25755648K), 0.1516275 secs] [Times: user=5.32 sys=0.00, real=0.16 secs] 
279.259: [GC (Allocation Failure) [PSYoungGen: 22099081K->1000050K(22609920K)] 22203907K->1104884K(25755648K), 0.1515131 secs] [Times: user=5.30 sys=0.00, real=0.15 secs] 
283.504: [GC (Allocation Failure) [PSYoungGen: 22102642K->971553K(22609920K)] 22207476K->1076395K(25755648K), 0.1457817 secs] [Times: user=5.13 sys=0.00, real=0.15 secs] 
287.490: [GC (Allocation Failure) [PSYoungGen: 22074145K->1010264K(22609920K)] 22178987K->1115107K(25755648K), 0.1523279 secs] [Times: user=5.37 sys=0.01, real=0.15 secs] 
291.044: [GC (Allocation Failure) [PSYoungGen: 22112856K->1097436K(22609920K)] 22217699K->1202278K(25755648K), 0.1660631 secs] [Times: user=5.84 sys=0.01, real=0.17 secs] 
294.224: [GC (Allocation Failure) [PSYoungGen: 22200028K->1065063K(22609920K)] 22304870K->1169913K(25755648K), 0.1610337 secs] [Times: user=5.68 sys=0.00, real=0.16 secs] 
297.346: [GC (Allocation Failure) [PSYoungGen: 22167655K->1079378K(22609920K)] 22272505K->1184228K(25755648K), 0.1653885 secs] [Times: user=5.81 sys=0.00, real=0.17 secs] 
300.370: [GC (Allocation Failure) [PSYoungGen: 22181970K->1287255K(22609920K)] 22286820K->1392105K(25755648K), 0.1955400 secs] [Times: user=6.89 sys=0.00, real=0.20 secs] 
303.435: [GC (Allocation Failure) [PSYoungGen: 22389847K->1142490K(22609920K)] 22494697K->1247341K(25755648K), 0.1704979 secs] [Times: user=6.02 sys=0.01, real=0.17 secs] 
306.558: [GC (Allocation Failure) [PSYoungGen: 22245082K->1064866K(22609920K)] 22349933K->1169716K(25755648K), 0.1637191 secs] [Times: user=5.69 sys=0.00, real=0.16 secs] 
309.599: [GC (Allocation Failure) [PSYoungGen: 22167458K->1050771K(22609920K)] 22272308K->1155622K(25755648K), 0.1636390 secs] [Times: user=5.71 sys=0.00, real=0.17 secs] 
312.588: [GC (Allocation Failure) [PSYoungGen: 22153363K->728744K(22609920K)] 22258214K->1162323K(25755648K), 0.1620190 secs] [Times: user=5.74 sys=0.00, real=0.16 secs] 
315.602: [GC (Allocation Failure) [PSYoungGen: 21831336K->815758K(22609920K)] 22264915K->1259298K(25755648K), 0.1417455 secs] [Times: user=4.98 sys=0.01, real=0.15 secs] 
318.542: [GC (Allocation Failure) [PSYoungGen: 21918350K->782144K(22609920K)] 22361890K->1230822K(25755648K), 0.1381855 secs] [Times: user=4.88 sys=0.01, real=0.14 secs] 
321.563: [GC (Allocation Failure) [PSYoungGen: 21884736K->739429K(22609920K)] 22333414K->1189971K(25755648K), 0.1331212 secs] [Times: user=4.62 sys=0.00, real=0.14 secs] 
324.548: [GC (Allocation Failure) [PSYoungGen: 21842021K->731553K(22609920K)] 22292563K->1183399K(25755648K), 0.1302061 secs] [Times: user=4.59 sys=0.01, real=0.13 secs] 
327.615: [GC (Allocation Failure) [PSYoungGen: 21834145K->798362K(22609920K)] 22285991K->1253705K(25755648K), 0.1440265 secs] [Times: user=4.91 sys=0.00, real=0.14 secs] 
329.848: [GC (System.gc()) [PSYoungGen: 12491197K->646347K(22609920K)] 12946540K->1102898K(25755648K), 0.1202312 secs] [Times: user=4.24 sys=0.00, real=0.12 secs] 
329.968: [Full GC (System.gc()) [PSYoungGen: 646347K->0K(22609920K)] [ParOldGen: 456550K->123096K(3145728K)] 1102898K->123096K(25755648K), [Metaspace: 22162K->22158K(1069056K)], 0.1413464 secs] [Times: user=3.54 sys=0.07, real=0.14 secs] 
349.518: [GC (Allocation Failure) [PSYoungGen: 21102592K->912935K(22609920K)] 21225688K->1036040K(25755648K), 0.1483205 secs] [Times: user=5.21 sys=0.01, real=0.14 secs] 
356.593: [GC (Allocation Failure) [PSYoungGen: 22015527K->944940K(22609920K)] 22138632K->1068052K(25755648K), 0.1407734 secs] [Times: user=4.96 sys=0.01, real=0.14 secs] 
361.925: [GC (Allocation Failure) [PSYoungGen: 22047532K->956448K(22609920K)] 22170644K->1079560K(25755648K), 0.1433051 secs] [Times: user=5.03 sys=0.00, real=0.14 secs] 
366.307: [GC (Allocation Failure) [PSYoungGen: 22059040K->936962K(22609920K)] 22182152K->1060075K(25755648K), 0.1427571 secs] [Times: user=5.03 sys=0.00, real=0.14 secs] 
370.578: [GC (Allocation Failure) [PSYoungGen: 22039554K->950160K(22609920K)] 22162667K->1073272K(25755648K), 0.1456097 secs] [Times: user=4.99 sys=0.01, real=0.15 secs] 
374.266: [GC (Allocation Failure) [PSYoungGen: 22052752K->962529K(22609920K)] 22175864K->1085642K(25755648K), 0.1442208 secs] [Times: user=5.01 sys=0.00, real=0.14 secs] 
378.011: [GC (Allocation Failure) [PSYoungGen: 22065121K->1017466K(22609920K)] 22188234K->1140579K(25755648K), 0.1519149 secs] [Times: user=5.37 sys=0.00, real=0.16 secs] 
381.379: [GC (Allocation Failure) [PSYoungGen: 22120058K->1006167K(22609920K)] 22243171K->1129280K(25755648K), 0.1502492 secs] [Times: user=5.28 sys=0.00, real=0.15 secs] 
384.662: [GC (Allocation Failure) [PSYoungGen: 22108759K->999865K(22609920K)] 22231872K->1122978K(25755648K), 0.1483408 secs] [Times: user=5.25 sys=0.00, real=0.15 secs] 
387.834: [GC (Allocation Failure) [PSYoungGen: 22102457K->1046584K(22609920K)] 22225570K->1169696K(25755648K), 0.1560213 secs] [Times: user=5.53 sys=0.00, real=0.16 secs] 
390.980: [GC (Allocation Failure) [PSYoungGen: 22149176K->1034661K(22609920K)] 22272288K->1157774K(25755648K), 0.1549908 secs] [Times: user=5.47 sys=0.00, real=0.16 secs] 
