Java HotSpot(TM) 64-Bit Server VM (25.60-b12) for linux-amd64 JRE (1.8.0_60-ea-b12), built on Apr 21 2015 19:53:00 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
Memory: 4k page, physical 395463368k(390181600k free), swap 16318460k(16318460k free)
CommandLine flags: -XX:+AggressiveOpts -XX:+AlwaysPreTouch -XX:InitialHeapSize=31138512896 -XX:LargePageSizeInBytes=2097152 -XX:MaxHeapSize=31138512896 -XX:MaxNewSize=27917287424 -XX:MaxTenuringThreshold=15 -XX:NewSize=27917287424 -XX:ParallelGCThreads=56 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+PrintTenuringDistribution -XX:SurvivorRatio=28 -XX:TargetSurvivorRatio=95 -XX:-UseAdaptiveSizePolicy -XX:-UseBiasedLocking -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseLargePages -XX:+UseParallelOldGC 
9.152: [GC (Allocation Failure) [PSYoungGen: 25448448K->12901K(26355712K)] 25448448K->13003K(29501440K), 0.0208430 secs] [Times: user=0.35 sys=0.00, real=0.03 secs] 
12.520: [GC (System.gc()) [PSYoungGen: 24303111K->8903K(26355712K)] 24303214K->9014K(29501440K), 0.0181691 secs] [Times: user=0.34 sys=0.00, real=0.02 secs] 
12.539: [Full GC (System.gc()) [PSYoungGen: 8903K->0K(26355712K)] [ParOldGen: 110K->8132K(3145728K)] 9014K->8132K(29501440K), [Metaspace: 16772K->16772K(1064960K)], 0.0396201 secs] [Times: user=0.64 sys=0.06, real=0.04 secs] 
22.613: [GC (Allocation Failure) [PSYoungGen: 25448448K->852391K(26355712K)] 25456580K->860539K(29501440K), 0.0735149 secs] [Times: user=3.38 sys=0.01, real=0.07 secs] 
31.240: [GC (Allocation Failure) [PSYoungGen: 26300839K->852596K(26355712K)] 26308987K->860752K(29501440K), 0.0669910 secs] [Times: user=3.12 sys=0.00, real=0.07 secs] 
99.284: [GC (System.gc()) [PSYoungGen: 22956224K->99409K(26355712K)] 22964381K->107574K(29501440K), 0.0179575 secs] [Times: user=0.74 sys=0.00, real=0.01 secs] 
99.303: [Full GC (System.gc()) [PSYoungGen: 99409K->0K(26355712K)] [ParOldGen: 8164K->105714K(3145728K)] 107574K->105714K(29501440K), [Metaspace: 20015K->20012K(1067008K)], 0.0805596 secs] [Times: user=2.09 sys=0.04, real=0.09 secs] 
219.143: [GC (Allocation Failure) [PSYoungGen: 25448448K->897823K(26355712K)] 25554162K->1003546K(29501440K), 0.0848732 secs] [Times: user=4.23 sys=0.00, real=0.08 secs] 
233.346: [GC (Allocation Failure) [PSYoungGen: 26346271K->898280K(26355712K)] 26451994K->1004011K(29501440K), 0.0749700 secs] [Times: user=3.75 sys=0.00, real=0.07 secs] 
242.024: [GC (Allocation Failure) [PSYoungGen: 26346728K->898833K(26355712K)] 26452459K->1004572K(29501440K), 0.0731935 secs] [Times: user=3.78 sys=0.00, real=0.07 secs] 
253.479: [GC (Allocation Failure) [PSYoungGen: 26347281K->900953K(26355712K)] 26453020K->1006764K(29501440K), 0.0779158 secs] [Times: user=3.83 sys=0.00, real=0.08 secs] 
262.420: [GC (Allocation Failure) [PSYoungGen: 26349401K->907235K(26355712K)] 26455212K->1021694K(29501440K), 0.0797307 secs] [Times: user=4.07 sys=0.00, real=0.08 secs] 
269.788: [GC (Allocation Failure) [PSYoungGen: 26355683K->907246K(26355712K)] 26470142K->1041353K(29501440K), 0.0852241 secs] [Times: user=4.12 sys=0.00, real=0.09 secs] 
276.381: [GC (Allocation Failure) [PSYoungGen: 26355694K->907248K(26355712K)] 26489801K->1127515K(29501440K), 0.1014335 secs] [Times: user=4.87 sys=0.00, real=0.11 secs] 
282.208: [GC (Allocation Failure) [PSYoungGen: 26355696K->907233K(26355712K)] 26575963K->1245980K(29501440K), 0.1056330 secs] [Times: user=5.41 sys=0.01, real=0.11 secs] 
