Java HotSpot(TM) 64-Bit Server VM (25.40-b25) for linux-amd64 JRE (1.8.0_40-b26), built on Mar  7 2015 15:08:31 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
Memory: 4k page, physical 264398780k(140512084k free), swap 4194296k(4194296k free)
CommandLine flags: -XX:InitialHeapSize=2147483648 -XX:MaxHeapSize=2147483648 -XX:MaxNewSize=1610612736 -XX:NewSize=1610612736 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
0.297: [GC (Allocation Failure) [PSYoungGen: 1179648K->4001K(1376256K)] 1179648K->4009K(1900544K), 0.0068657 secs] [Times: user=0.09 sys=0.01, real=0.01 secs] 
0.314: [GC (Allocation Failure) [PSYoungGen: 1183649K->2480K(1376256K)] 1183657K->2496K(1900544K), 0.0075231 secs] [Times: user=0.14 sys=0.04, real=0.00 secs] 
1.294: [GC (Allocation Failure) [PSYoungGen: 1182128K->10037K(1376256K)] 1182144K->10061K(1900544K), 0.0103648 secs] [Times: user=0.13 sys=0.04, real=0.01 secs] 
14.124: [GC (System.gc()) [PSYoungGen: 360233K->83799K(1376256K)] 360257K->83839K(1900544K), 0.0758074 secs] [Times: user=0.69 sys=1.91, real=0.08 secs] 
14.200: [Full GC (System.gc()) [PSYoungGen: 83799K->0K(1376256K)] [ParOldGen: 40K->82280K(524288K)] 83839K->82280K(1900544K), [Metaspace: 16716K->16716K(1064960K)], 0.3481233 secs] [Times: user=6.71 sys=0.19, real=0.35 secs] 
100.193: [GC (System.gc()) [PSYoungGen: 343540K->8034K(1376256K)] 425820K->90386K(1900544K), 0.0125517 secs] [Times: user=0.14 sys=0.00, real=0.01 secs] 
100.206: [Full GC (System.gc()) [PSYoungGen: 8034K->0K(1376256K)] [ParOldGen: 82352K->88896K(524288K)] 90386K->88896K(1900544K), [Metaspace: 20170K->20170K(1067008K)], 0.4178135 secs] [Times: user=13.24 sys=0.04, real=0.42 secs] 
210.849: [GC (Allocation Failure) [PSYoungGen: 1179648K->6003K(1376256K)] 1268544K->94907K(1900544K), 0.0103749 secs] [Times: user=0.20 sys=0.01, real=0.01 secs] 
230.026: [GC (Allocation Failure) [PSYoungGen: 1185651K->8520K(1376256K)] 1274555K->97433K(1900544K), 0.0070145 secs] [Times: user=0.16 sys=0.00, real=0.01 secs] 
240.322: [GC (Allocation Failure) [PSYoungGen: 1188168K->9064K(1515520K)] 1277081K->97985K(2039808K), 0.0060834 secs] [Times: user=0.06 sys=0.01, real=0.00 secs] 
249.710: [GC (Allocation Failure) [PSYoungGen: 1463656K->9753K(1511936K)] 1552577K->98681K(2036224K), 0.0100354 secs] [Times: user=0.15 sys=0.06, real=0.01 secs] 
258.986: [GC (Allocation Failure) [PSYoungGen: 1464345K->8440K(1521152K)] 1553273K->99466K(2045440K), 0.0074835 secs] [Times: user=0.08 sys=0.05, real=0.01 secs] 
268.062: [GC (Allocation Failure) [PSYoungGen: 1475320K->7144K(1518592K)] 1566346K->98923K(2042880K), 0.0213741 secs] [Times: user=0.15 sys=0.01, real=0.02 secs] 
277.060: [GC (Allocation Failure) [PSYoungGen: 1474024K->7464K(1525760K)] 1565803K->99427K(2050048K), 0.0213021 secs] [Times: user=0.11 sys=0.01, real=0.02 secs] 
286.977: [GC (Allocation Failure) [PSYoungGen: 1484072K->7029K(1523712K)] 1576035K->99851K(2048000K), 0.0316096 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
325.509: [GC (System.gc()) [PSYoungGen: 1447736K->6517K(1529856K)] 1540558K->99939K(2054144K), 0.0528500 secs] [Times: user=0.22 sys=0.01, real=0.05 secs] 
325.562: [Full GC (System.gc()) [PSYoungGen: 6517K->0K(1529856K)] [ParOldGen: 93422K->90066K(524288K)] 99939K->90066K(2054144K), [Metaspace: 20795K->20795K(1069056K)], 1.5636806 secs] [Times: user=16.24 sys=0.08, real=1.57 secs] 
346.354: [GC (Allocation Failure) [PSYoungGen: 1484800K->9669K(1527808K)] 1574866K->99743K(2052096K), 0.0068680 secs] [Times: user=0.08 sys=0.04, real=0.01 secs] 
355.627: [GC (Allocation Failure) [PSYoungGen: 1494430K->7592K(1534464K)] 1584504K->100713K(2058752K), 0.0096569 secs] [Times: user=0.13 sys=0.07, real=0.01 secs] 
364.741: [GC (Allocation Failure) [PSYoungGen: 1501608K->7560K(1532416K)] 1594729K->101441K(2056704K), 0.0085395 secs] [Times: user=0.14 sys=0.05, real=0.01 secs] 
374.418: [GC (Allocation Failure) [PSYoungGen: 1501576K->7592K(1538560K)] 1595457K->102161K(2062848K), 0.0347811 secs] [Times: user=0.57 sys=0.01, real=0.04 secs] 
399.689: [GC (Allocation Failure) [PSYoungGen: 1509800K->6837K(1536512K)] 1604369K->102137K(2060800K), 0.0325784 secs] [Times: user=0.27 sys=0.00, real=0.03 secs] 
431.856: [GC (System.gc()) [PSYoungGen: 816801K->6280K(1541632K)] 912101K->102436K(2065920K), 0.0091059 secs] [Times: user=0.19 sys=0.03, real=0.01 secs] 
431.865: [Full GC (System.gc()) [PSYoungGen: 6280K->0K(1541632K)] [ParOldGen: 96156K->91409K(524288K)] 102436K->91409K(2065920K), [Metaspace: 20842K->20842K(1069056K)], 0.3893647 secs] [Times: user=13.02 sys=0.00, real=0.39 secs] 
452.643: [GC (Allocation Failure) [PSYoungGen: 1508864K->10032K(1540096K)] 1600273K->101441K(2064384K), 0.0068768 secs] [Times: user=0.09 sys=0.01, real=0.00 secs] 
462.125: [GC (Allocation Failure) [PSYoungGen: 1518896K->6943K(1545216K)] 1610305K->101162K(2069504K), 0.0257298 secs] [Times: user=0.23 sys=0.01, real=0.02 secs] 
471.641: [GC (Allocation Failure) [PSYoungGen: 1522975K->6095K(1543680K)] 1617194K->100978K(2067968K), 0.0294927 secs] [Times: user=0.18 sys=0.00, real=0.03 secs] 
480.897: [GC (Allocation Failure) [PSYoungGen: 1522127K->7375K(1547776K)] 1617010K->102930K(2072064K), 0.0089982 secs] [Times: user=0.10 sys=0.01, real=0.01 secs] 
511.383: [GC (Allocation Failure) [PSYoungGen: 1528503K->8862K(1546240K)] 1624057K->105008K(2070528K), 0.0456867 secs] [Times: user=0.35 sys=0.01, real=0.04 secs] 
543.923: [GC (Allocation Failure) [PSYoungGen: 1530014K->9118K(1550336K)] 1626160K->106608K(2074624K), 0.0394447 secs] [Times: user=0.25 sys=0.01, real=0.04 secs] 
584.456: [GC (Allocation Failure) [PSYoungGen: 1535902K->9374K(1549312K)] 1633392K->107464K(2073600K), 0.0782656 secs] [Times: user=0.56 sys=0.00, real=0.08 secs] 
634.547: [GC (Allocation Failure) [PSYoungGen: 1536158K->8702K(1552896K)] 1634248K->107904K(2077184K), 0.0247902 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
663.695: [GC (System.gc()) [PSYoungGen: 851302K->5807K(1551872K)] 950504K->105800K(2076160K), 0.0275423 secs] [Times: user=0.07 sys=0.01, real=0.02 secs] 
663.722: [Full GC (System.gc()) [PSYoungGen: 5807K->0K(1551872K)] [ParOldGen: 99993K->92921K(524288K)] 105800K->92921K(2076160K), [Metaspace: 20886K->20886K(1069056K)], 0.7408909 secs] [Times: user=7.05 sys=0.05, real=0.74 secs] 
685.775: [GC (Allocation Failure) [PSYoungGen: 1531904K->9983K(1553920K)] 1624825K->102905K(2078208K), 0.0062602 secs] [Times: user=0.08 sys=0.01, real=0.01 secs] 
695.448: [GC (Allocation Failure) [PSYoungGen: 1544447K->7087K(1553408K)] 1637369K->103117K(2077696K), 0.0120642 secs] [Times: user=0.11 sys=0.00, real=0.02 secs] 
704.761: [GC (Allocation Failure) [PSYoungGen: 1541551K->7215K(1555456K)] 1637581K->104004K(2079744K), 0.0598137 secs] [Times: user=0.64 sys=0.01, real=0.06 secs] 
716.246: [GC (Allocation Failure) [PSYoungGen: 1544239K->8542K(1554432K)] 1641028K->105923K(2078720K), 0.0401141 secs] [Times: user=0.40 sys=0.00, real=0.04 secs] 
745.780: [GC (System.gc()) [PSYoungGen: 932793K->6095K(1556480K)] 1030173K->104299K(2080768K), 0.0311232 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
745.811: [Full GC (System.gc()) [PSYoungGen: 6095K->0K(1556480K)] [ParOldGen: 98203K->91377K(524288K)] 104299K->91377K(2080768K), [Metaspace: 20906K->20906K(1069056K)], 0.9341223 secs] [Times: user=9.85 sys=0.09, real=0.93 secs] 
753.044: [GC (System.gc()) [PSYoungGen: 2994K->384K(1555968K)] 94371K->91761K(2080256K), 0.0087964 secs] [Times: user=0.10 sys=0.00, real=0.01 secs] 
753.053: [Full GC (System.gc()) [PSYoungGen: 384K->0K(1555968K)] [ParOldGen: 91377K->89015K(524288K)] 91761K->89015K(2080256K), [Metaspace: 20910K->20910K(1069056K)], 0.2393992 secs] [Times: user=7.74 sys=0.00, real=0.24 secs] 
772.466: [GC (Allocation Failure) [PSYoungGen: 1539584K->8833K(1556480K)] 1628599K->97857K(2080768K), 0.0091317 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
785.568: [GC (Allocation Failure) [PSYoungGen: 1548417K->6417K(1555968K)] 1637441K->98111K(2080256K), 0.0128074 secs] [Times: user=0.13 sys=0.01, real=0.01 secs] 
798.719: [GC (Allocation Failure) [PSYoungGen: 1546001K->7105K(1558016K)] 1637695K->99119K(2082304K), 0.0065633 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
811.853: [GC (Allocation Failure) [PSYoungGen: 1549249K->7009K(1556992K)] 1641263K->99119K(2081280K), 0.0035778 secs] [Times: user=0.04 sys=0.00, real=0.00 secs] 
825.050: [GC (Allocation Failure) [PSYoungGen: 1549153K->6977K(1559040K)] 1641263K->99183K(2083328K), 0.0069197 secs] [Times: user=0.05 sys=0.00, real=0.00 secs] 
838.256: [GC (Allocation Failure) [PSYoungGen: 1551681K->7073K(1558528K)] 1643887K->99391K(2082816K), 0.0039344 secs] [Times: user=0.05 sys=0.01, real=0.00 secs] 
851.541: [GC (Allocation Failure) [PSYoungGen: 1551777K->7169K(1560064K)] 1644095K->99551K(2084352K), 0.0035173 secs] [Times: user=0.04 sys=0.01, real=0.01 secs] 
864.738: [GC (Allocation Failure) [PSYoungGen: 1553921K->5921K(1559552K)] 1646303K->98335K(2083840K), 0.0064613 secs] [Times: user=0.05 sys=0.00, real=0.00 secs] 
878.030: [GC (Allocation Failure) [PSYoungGen: 1552673K->7105K(1561088K)] 1645087K->99727K(2085376K), 0.0059334 secs] [Times: user=0.08 sys=0.02, real=0.00 secs] 
891.308: [GC (Allocation Failure) [PSYoungGen: 1555862K->7137K(1560576K)] 1648484K->99927K(2084864K), 0.0053705 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
904.537: [GC (Allocation Failure) [PSYoungGen: 1555937K->7041K(1561600K)] 1648727K->99855K(2085888K), 0.0053086 secs] [Times: user=0.04 sys=0.00, real=0.01 secs] 
917.797: [GC (Allocation Failure) [PSYoungGen: 1556865K->7169K(1561088K)] 1649679K->100079K(2085376K), 0.0062363 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
931.013: [GC (Allocation Failure) [PSYoungGen: 1556993K->7105K(1562624K)] 1649903K->100279K(2086912K), 0.0036001 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
1038.859: [GC (Allocation Failure) [PSYoungGen: 1558977K->7055K(1562112K)] 1652151K->100389K(2086400K), 0.0118644 secs] [Times: user=0.22 sys=0.01, real=0.02 secs] 
1117.559: [GC (Allocation Failure) [PSYoungGen: 1558927K->4911K(1562624K)] 1652261K->100773K(2086912K), 0.0125544 secs] [Times: user=0.26 sys=0.00, real=0.01 secs] 
1167.852: [GC (Allocation Failure) [PSYoungGen: 1557295K->4751K(1562624K)] 1653157K->100853K(2086912K), 0.0110991 secs] [Times: user=0.24 sys=0.00, real=0.01 secs] 
1209.444: [GC (Allocation Failure) [PSYoungGen: 1557135K->4751K(1562624K)] 1653237K->101101K(2086912K), 0.0088503 secs] [Times: user=0.17 sys=0.00, real=0.01 secs] 
1242.178: [GC (Allocation Failure) [PSYoungGen: 1557135K->4736K(1562624K)] 1653485K->101541K(2086912K), 0.0064576 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
1273.612: [GC (Allocation Failure) [PSYoungGen: 1557120K->4911K(1562624K)] 1653925K->101836K(2086912K), 0.0075869 secs] [Times: user=0.18 sys=0.00, real=0.01 secs] 
1299.975: [GC (Allocation Failure) [PSYoungGen: 1557295K->4640K(1562624K)] 1654220K->102116K(2086912K), 0.0065153 secs] [Times: user=0.09 sys=0.01, real=0.01 secs] 
1326.260: [GC (Allocation Failure) [PSYoungGen: 1557024K->4992K(1563136K)] 1654500K->102604K(2087424K), 0.0064401 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
