Java HotSpot(TM) 64-Bit Server VM (25.60-b12) for linux-amd64 JRE (1.8.0_60-ea-b12), built on Apr 21 2015 19:53:00 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
Memory: 4k page, physical 395463368k(390404596k free), swap 16318460k(16318460k free)
CommandLine flags: -XX:+AggressiveOpts -XX:+AlwaysPreTouch -XX:InitialHeapSize=31138512896 -XX:LargePageSizeInBytes=2097152 -XX:MaxHeapSize=31138512896 -XX:MaxNewSize=27917287424 -XX:MaxTenuringThreshold=15 -XX:NewSize=27917287424 -XX:ParallelGCThreads=56 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+PrintTenuringDistribution -XX:SurvivorRatio=28 -XX:TargetSurvivorRatio=95 -XX:-UseAdaptiveSizePolicy -XX:-UseBiasedLocking -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseLargePages -XX:+UseParallelOldGC 
9.274: [GC (Allocation Failure) [PSYoungGen: 25448448K->12661K(26355712K)] 25448448K->12764K(29501440K), 0.0155596 secs] [Times: user=0.36 sys=0.00, real=0.01 secs] 
12.457: [GC (System.gc()) [PSYoungGen: 24579646K->8759K(26355712K)] 24579748K->8870K(29501440K), 0.0187521 secs] [Times: user=0.31 sys=0.00, real=0.02 secs] 
12.476: [Full GC (System.gc()) [PSYoungGen: 8759K->0K(26355712K)] [ParOldGen: 110K->8133K(3145728K)] 8870K->8133K(29501440K), [Metaspace: 16774K->16774K(1064960K)], 0.0502372 secs] [Times: user=0.84 sys=0.10, real=0.05 secs] 
25.403: [GC (Allocation Failure) [PSYoungGen: 25448448K->853396K(26355712K)] 25456581K->861545K(29501440K), 0.0772368 secs] [Times: user=3.49 sys=0.01, real=0.07 secs] 
33.779: [GC (Allocation Failure) [PSYoungGen: 26301844K->852014K(26355712K)] 26309993K->860171K(29501440K), 0.0625624 secs] [Times: user=3.07 sys=0.00, real=0.07 secs] 
99.954: [GC (System.gc()) [PSYoungGen: 23327958K->98866K(26355712K)] 23336116K->107031K(29501440K), 0.0227107 secs] [Times: user=0.76 sys=0.00, real=0.02 secs] 
99.977: [Full GC (System.gc()) [PSYoungGen: 98866K->0K(26355712K)] [ParOldGen: 8165K->105284K(3145728K)] 107031K->105284K(29501440K), [Metaspace: 20023K->20016K(1067008K)], 0.0767997 secs] [Times: user=2.26 sys=0.04, real=0.08 secs] 
215.753: [GC (Allocation Failure) [PSYoungGen: 25448448K->903361K(26355712K)] 25553732K->1008653K(29501440K), 0.0826681 secs] [Times: user=4.34 sys=0.00, real=0.08 secs] 
229.237: [GC (Allocation Failure) [PSYoungGen: 26351809K->895945K(26355712K)] 26457101K->1001309K(29501440K), 0.0755887 secs] [Times: user=3.78 sys=0.00, real=0.08 secs] 
237.877: [GC (Allocation Failure) [PSYoungGen: 26344393K->889474K(26355712K)] 26449757K->994847K(29501440K), 0.0752646 secs] [Times: user=3.66 sys=0.00, real=0.08 secs] 
249.187: [GC (Allocation Failure) [PSYoungGen: 26337922K->896515K(26355712K)] 26443295K->1001896K(29501440K), 0.0791829 secs] [Times: user=3.74 sys=0.00, real=0.08 secs] 
258.184: [GC (Allocation Failure) [PSYoungGen: 26344963K->907236K(26355712K)] 26450344K->1015305K(29501440K), 0.0809381 secs] [Times: user=3.94 sys=0.00, real=0.08 secs] 
265.628: [GC (Allocation Failure) [PSYoungGen: 26355684K->907243K(26355712K)] 26463753K->1018176K(29501440K), 0.0842332 secs] [Times: user=4.45 sys=0.00, real=0.08 secs] 
271.692: [GC (GCLocker Initiated GC) [PSYoungGen: 26355691K->907246K(26355712K)] 26466646K->1035337K(29501440K), 0.0804662 secs] [Times: user=4.14 sys=0.00, real=0.09 secs] 
276.588: [GC (Allocation Failure) [PSYoungGen: 26355694K->907240K(26355712K)] 26483789K->1052423K(29501440K), 0.0802115 secs] [Times: user=4.17 sys=0.00, real=0.08 secs] 
280.894: [GC (Allocation Failure) [PSYoungGen: 26355688K->907257K(26355712K)] 26500871K->1093632K(29501440K), 0.0858511 secs] [Times: user=4.37 sys=0.00, real=0.08 secs] 
285.076: [GC (Allocation Failure) [PSYoungGen: 26355705K->907247K(26355712K)] 26542080K->1146742K(29501440K), 0.0914399 secs] [Times: user=4.55 sys=0.01, real=0.09 secs] 
288.615: [GC (Allocation Failure) [PSYoungGen: 26355695K->907263K(26355712K)] 26595190K->1246934K(29501440K), 0.1036149 secs] [Times: user=5.30 sys=0.00, real=0.10 secs] 
291.742: [GC (Allocation Failure) [PSYoungGen: 26355711K->907241K(26355712K)] 26695382K->1319632K(29501440K), 0.0975949 secs] [Times: user=5.02 sys=0.00, real=0.09 secs] 
294.700: [GC (Allocation Failure) [PSYoungGen: 26355689K->907260K(26355712K)] 26768080K->1384091K(29501440K), 0.0949296 secs] [Times: user=4.84 sys=0.00, real=0.10 secs] 
297.287: [GC (Allocation Failure) [PSYoungGen: 26355708K->907257K(26355712K)] 26832539K->1876321K(29501440K), 0.1934411 secs] [Times: user=10.30 sys=0.00, real=0.19 secs] 
299.895: [GC (Allocation Failure) [PSYoungGen: 26355705K->907261K(26355712K)] 27324769K->2288780K(29501440K), 0.1850823 secs] [Times: user=9.73 sys=0.00, real=0.18 secs] 
302.487: [GC (Allocation Failure) [PSYoungGen: 26355709K->851577K(26355712K)] 27737228K->2431416K(29501440K), 0.1365421 secs] [Times: user=7.20 sys=0.01, real=0.14 secs] 
305.103: [GC (Allocation Failure) [PSYoungGen: 26300025K->786279K(26355712K)] 27879864K->2373585K(29501440K), 0.1020849 secs] [Times: user=5.34 sys=0.01, real=0.10 secs] 
307.709: [GC (Allocation Failure) [PSYoungGen: 26234727K->907249K(26355712K)] 27822033K->2638397K(29501440K), 0.1461993 secs] [Times: user=7.13 sys=0.01, real=0.15 secs] 
310.356: [GC (Allocation Failure) [PSYoungGen: 26355697K->907252K(26355712K)] 28086845K->3106657K(29501440K), 0.1986347 secs] [Times: user=10.30 sys=0.00, real=0.20 secs] 
312.920: [GC (Allocation Failure) [PSYoungGen: 26355700K->907247K(26355712K)] 28555105K->3523949K(29501440K), 0.2049658 secs] [Times: user=10.92 sys=0.01, real=0.21 secs] 
313.126: [Full GC (Ergonomics) [PSYoungGen: 907247K->0K(26355712K)] [ParOldGen: 2616702K->1786839K(3145728K)] 3523949K->1786839K(29501440K), [Metaspace: 22099K->22088K(1069056K)], 1.2515069 secs] [Times: user=39.57 sys=0.24, real=1.25 secs] 
316.790: [GC (Allocation Failure) [PSYoungGen: 25448448K->803284K(26355712K)] 27235287K->2590124K(29501440K), 0.1492967 secs] [Times: user=7.30 sys=0.00, real=0.15 secs] 
319.392: [GC (Allocation Failure) [PSYoungGen: 26251732K->871913K(26355712K)] 28038572K->2658753K(29501440K), 0.1367087 secs] [Times: user=7.27 sys=0.01, real=0.14 secs] 
322.269: [GC (Allocation Failure) [PSYoungGen: 26320361K->904160K(26355712K)] 28107201K->2691000K(29501440K), 0.1196915 secs] [Times: user=6.37 sys=0.00, real=0.12 secs] 
326.238: [GC (Allocation Failure) [PSYoungGen: 26352608K->772744K(26355712K)] 28139448K->2559583K(29501440K), 0.1125202 secs] [Times: user=5.84 sys=0.00, real=0.11 secs] 
328.904: [GC (Allocation Failure) [PSYoungGen: 26221192K->835631K(26355712K)] 28008031K->2622471K(29501440K), 0.1141498 secs] [Times: user=5.97 sys=0.00, real=0.11 secs] 
331.586: [GC (Allocation Failure) [PSYoungGen: 26284079K->907262K(26355712K)] 28070919K->2959694K(29501440K), 0.1750568 secs] [Times: user=9.28 sys=0.00, real=0.17 secs] 
334.307: [GC (Allocation Failure) [PSYoungGen: 26355710K->907235K(26355712K)] 28408142K->3148787K(29501440K), 0.1807223 secs] [Times: user=9.29 sys=0.01, real=0.18 secs] 
337.051: [GC (Allocation Failure) [PSYoungGen: 26355683K->907233K(26355712K)] 28597235K->3149262K(29501440K), 0.1251720 secs] [Times: user=6.57 sys=0.00, real=0.13 secs] 
339.522: [GC (System.gc()) [PSYoungGen: 18762901K->785928K(26355712K)] 21004930K->3027965K(29501440K), 0.1123303 secs] [Times: user=5.33 sys=0.00, real=0.11 secs] 
339.635: [Full GC (System.gc()) [PSYoungGen: 785928K->0K(26355712K)] [ParOldGen: 2242037K->144163K(3145728K)] 3027965K->144163K(29501440K), [Metaspace: 22299K->22299K(1069056K)], 0.1451261 secs] [Times: user=4.92 sys=0.07, real=0.14 secs] 
358.608: [GC (Allocation Failure) [PSYoungGen: 25448448K->907240K(26355712K)] 25592611K->1074412K(29501440K), 0.0899673 secs] [Times: user=4.73 sys=0.01, real=0.09 secs] 
365.061: [GC (Allocation Failure) [PSYoungGen: 26355688K->907243K(26355712K)] 26522860K->1120646K(29501440K), 0.0893290 secs] [Times: user=4.50 sys=0.01, real=0.09 secs] 
370.053: [GC (Allocation Failure) [PSYoungGen: 26355691K->907238K(26355712K)] 26569094K->1140137K(29501440K), 0.0849319 secs] [Times: user=4.23 sys=0.00, real=0.08 secs] 
374.281: [GC (Allocation Failure) [PSYoungGen: 26355686K->907246K(26355712K)] 26588585K->1155570K(29501440K), 0.0854308 secs] [Times: user=4.03 sys=0.01, real=0.09 secs] 
377.963: [GC (Allocation Failure) [PSYoungGen: 26355694K->907233K(26355712K)] 26604018K->1225693K(29501440K), 0.0965842 secs] [Times: user=4.95 sys=0.00, real=0.09 secs] 
381.192: [GC (Allocation Failure) [PSYoungGen: 26355681K->907261K(26355712K)] 26674141K->1353376K(29501440K), 0.1089666 secs] [Times: user=5.63 sys=0.00, real=0.11 secs] 
384.180: [GC (Allocation Failure) [PSYoungGen: 26355709K->907256K(26355712K)] 26801824K->1421956K(29501440K), 0.0959782 secs] [Times: user=4.97 sys=0.01, real=0.10 secs] 
387.273: [GC (Allocation Failure) [PSYoungGen: 26355704K->907244K(26355712K)] 26870404K->1477672K(29501440K), 0.1064393 secs] [Times: user=5.35 sys=0.00, real=0.10 secs] 
390.003: [GC (Allocation Failure) [PSYoungGen: 26355692K->907249K(26355712K)] 26926120K->2015365K(29501440K), 0.2047068 secs] [Times: user=10.79 sys=0.00, real=0.20 secs] 
392.803: [GC (Allocation Failure) [PSYoungGen: 26355697K->907249K(26355712K)] 27463813K->2647988K(29501440K), 0.2290585 secs] [Times: user=12.22 sys=0.00, real=0.23 secs] 
396.810: [GC (Allocation Failure) [PSYoungGen: 26355697K->907259K(26355712K)] 28096436K->3104127K(29501440K), 0.1993705 secs] [Times: user=10.69 sys=0.00, real=0.20 secs] 
399.502: [GC (Allocation Failure) [PSYoungGen: 26355707K->907250K(26355712K)] 28552575K->3553630K(29501440K), 0.2043217 secs] [Times: user=10.62 sys=0.01, real=0.21 secs] 
399.706: [Full GC (Ergonomics) [PSYoungGen: 907250K->0K(26355712K)] [ParOldGen: 2646379K->1649971K(3145728K)] 3553630K->1649971K(29501440K), [Metaspace: 22386K->22386K(1069056K)], 1.0448671 secs] [Times: user=30.19 sys=0.00, real=1.04 secs] 
403.312: [GC (Allocation Failure) [PSYoungGen: 25448448K->791176K(26355712K)] 27098419K->2441148K(29501440K), 0.1172045 secs] [Times: user=5.83 sys=0.00, real=0.11 secs] 
405.944: [GC (Allocation Failure) [PSYoungGen: 26239624K->799723K(26355712K)] 27889596K->2449695K(29501440K), 0.1113243 secs] [Times: user=5.70 sys=0.01, real=0.11 secs] 
408.553: [GC (Allocation Failure) [PSYoungGen: 26248171K->837507K(26355712K)] 27898143K->2487479K(29501440K), 0.1188404 secs] [Times: user=5.78 sys=0.01, real=0.12 secs] 
412.345: [GC (Allocation Failure) [PSYoungGen: 26285955K->907240K(26355712K)] 27935927K->2916771K(29501440K), 0.1801551 secs] [Times: user=9.55 sys=0.00, real=0.18 secs] 
415.002: [GC (Allocation Failure) [PSYoungGen: 26355688K->907255K(26355712K)] 28365219K->3683771K(29501440K), 0.2619469 secs] [Times: user=14.20 sys=0.01, real=0.27 secs] 
415.264: [Full GC (Ergonomics) [PSYoungGen: 907255K->0K(26355712K)] [ParOldGen: 2776515K->2197395K(3145728K)] 3683771K->2197395K(29501440K), [Metaspace: 22386K->22386K(1069056K)], 1.1151583 secs] [Times: user=37.29 sys=0.00, real=1.11 secs] 
419.396: [GC (System.gc()) [PSYoungGen: 24311265K->537396K(26355712K)] 26508660K->2734799K(29501440K), 0.1048543 secs] [Times: user=4.92 sys=0.00, real=0.10 secs] 
419.501: [Full GC (System.gc()) [PSYoungGen: 537396K->0K(26355712K)] [ParOldGen: 2197403K->145316K(3145728K)] 2734799K->145316K(29501440K), [Metaspace: 22414K->22414K(1069056K)], 0.1308314 secs] [Times: user=4.51 sys=0.01, real=0.13 secs] 
426.698: [GC (System.gc()) [PSYoungGen: 2150265K->1760K(26355712K)] 2295582K->147085K(29501440K), 0.0128336 secs] [Times: user=0.15 sys=0.01, real=0.01 secs] 
426.711: [Full GC (System.gc()) [PSYoungGen: 1760K->0K(26355712K)] [ParOldGen: 145324K->136306K(3145728K)] 147085K->136306K(29501440K), [Metaspace: 22426K->22426K(1069056K)], 0.0851400 secs] [Times: user=2.25 sys=0.00, real=0.09 secs] 
447.681: [GC (Allocation Failure) [PSYoungGen: 25448448K->907262K(26355712K)] 25584754K->1046441K(29501440K), 0.0893484 secs] [Times: user=4.52 sys=0.01, real=0.09 secs] 
466.180: [GC (Allocation Failure) [PSYoungGen: 26355710K->907249K(26355712K)] 26494889K->1050995K(29501440K), 0.0808443 secs] [Times: user=3.93 sys=0.01, real=0.08 secs] 
