Java HotSpot(TM) 64-Bit Server VM (25.60-b12) for linux-amd64 JRE (1.8.0_60-ea-b12), built on Apr 21 2015 19:53:00 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
Memory: 4k page, physical 395463368k(390424424k free), swap 16318460k(16318460k free)
CommandLine flags: -XX:+AggressiveOpts -XX:+AlwaysPreTouch -XX:InitialHeapSize=31138512896 -XX:LargePageSizeInBytes=2097152 -XX:MaxHeapSize=31138512896 -XX:MaxNewSize=27917287424 -XX:MaxTenuringThreshold=15 -XX:NewSize=27917287424 -XX:ParallelGCThreads=56 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+PrintTenuringDistribution -XX:SurvivorRatio=28 -XX:TargetSurvivorRatio=95 -XX:-UseAdaptiveSizePolicy -XX:-UseBiasedLocking -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseLargePages -XX:+UseParallelOldGC 
9.247: [GC (Allocation Failure) [PSYoungGen: 25448448K->12736K(26355712K)] 25448448K->12838K(29501440K), 0.0132672 secs] [Times: user=0.34 sys=0.00, real=0.02 secs] 
12.454: [GC (System.gc()) [PSYoungGen: 24601753K->8920K(26355712K)] 24601856K->9030K(29501440K), 0.0225722 secs] [Times: user=0.40 sys=0.00, real=0.02 secs] 
12.477: [Full GC (System.gc()) [PSYoungGen: 8920K->0K(26355712K)] [ParOldGen: 110K->8198K(3145728K)] 9030K->8198K(29501440K), [Metaspace: 16774K->16774K(1064960K)], 0.0447467 secs] [Times: user=0.69 sys=0.10, real=0.05 secs] 
25.194: [GC (Allocation Failure) [PSYoungGen: 25448448K->853171K(26355712K)] 25456646K->861385K(29501440K), 0.0763305 secs] [Times: user=3.44 sys=0.00, real=0.08 secs] 
33.157: [GC (Allocation Failure) [PSYoungGen: 26301619K->851676K(26355712K)] 26309833K->859898K(29501440K), 0.0639332 secs] [Times: user=3.07 sys=0.00, real=0.07 secs] 
99.951: [GC (System.gc()) [PSYoungGen: 23347374K->98574K(26355712K)] 23355597K->106804K(29501440K), 0.0181080 secs] [Times: user=0.76 sys=0.00, real=0.01 secs] 
99.970: [Full GC (System.gc()) [PSYoungGen: 98574K->0K(26355712K)] [ParOldGen: 8230K->105037K(3145728K)] 106804K->105037K(29501440K), [Metaspace: 20034K->20026K(1067008K)], 0.0756576 secs] [Times: user=2.19 sys=0.04, real=0.07 secs] 
216.182: [GC (Allocation Failure) [PSYoungGen: 25448448K->896542K(26355712K)] 25553485K->1001588K(29501440K), 0.0824416 secs] [Times: user=4.36 sys=0.00, real=0.08 secs] 
