IR/PR Accuracy
===================================
Domain Marker;HIGH_BOUND_IR;1.0
Domain Marker;WARMUP;120.0
Domain Marker;RT_CURVE;121.0
Domain Marker;max-jOPS;205.0
Domain Marker;VALIDATION;212.0
Domain Marker;PROFILE;226.0
Iteration;Actual IR;Actual PR;Low Bound;High Bound
66.0;-0.007138330203595964;-0.006088066172978638;-0.05000000074505806;0.05000000074505806
67.0;0.013546052783327676;0.012449057758078428;-0.05000000074505806;0.05000000074505806
68.0;-0.0028021427818202232;-0.0051617605456865945;-0.05000000074505806;0.05000000074505806
69.0;-0.0038182546737318026;-0.0033053467995280486;-0.05000000074505806;0.05000000074505806
70.0;0.013461583876977563;0.027206725674253907;-0.05000000074505806;0.05000000074505806
71.0;-0.020269862499286775;-0.034982595663972604;-0.05000000074505806;0.05000000074505806
72.0;-0.019004379092962445;-0.04805264458964189;-0.05000000074505806;0.05000000074505806
73.0;0.001759184411647499;0.003822376843389946;-0.05000000074505806;0.05000000074505806
76.0;0.0;0.0;-0.05000000074505806;0.05000000074505806
77.0;0.0038642322141581487;0.00433875670583981;-0.05000000074505806;0.05000000074505806
78.0;-0.013129693278311887;-0.012231242075384922;-0.05000000074505806;0.05000000074505806
79.0;-0.021642365087545995;-0.0209201695732131;-0.05000000074505806;0.05000000074505806
80.0;0.003633295830268962;0.0015352742131383539;-0.05000000074505806;0.05000000074505806
81.0;-0.005191535350716745;0.0071812850261335414;-0.05000000074505806;0.05000000074505806
82.0;-0.009430446519023075;-0.01147177505589376;-0.05000000074505806;0.05000000074505806
83.0;-0.008282673667244137;-0.006840330395590265;-0.05000000074505806;0.05000000074505806
84.0;-0.02616722458714281;-0.03706400204583436;-0.05000000074505806;0.05000000074505806
85.0;-0.03352604534094186;-0.03829316462213061;-0.05000000074505806;0.05000000074505806
86.0;-0.011855968895698388;-0.0435007921391917;-0.05000000074505806;0.05000000074505806
87.0;-5.513539174771228E-4;-0.026106496951229193;-0.05000000074505806;0.05000000074505806
88.0;-0.026518358756133214;-0.03271001324672718;-0.05000000074505806;0.05000000074505806
89.0;0.0029791266924407297;-0.0302976354755549;-0.05000000074505806;0.05000000074505806
90.0;-0.02842172365660471;-0.04579676261452911;-0.05000000074505806;0.05000000074505806
91.0;-0.014333202733273159;-0.021290975975291893;-0.05000000074505806;0.05000000074505806
92.0;-0.010885960817344007;-0.026437398782987395;-0.05000000074505806;0.05000000074505806
93.0;-0.013445693802462931;-0.044017155667775025;-0.05000000074505806;0.05000000074505806
94.0;-0.0029852253475676454;-0.012153136664972138;-0.05000000074505806;0.05000000074505806
95.0;-0.010882702055942963;-0.0389548605924012;-0.05000000074505806;0.05000000074505806
96.0;-0.0014346129598076511;-0.027415064067207787;-0.05000000074505806;0.05000000074505806
97.0;-0.0047365023146956585;-0.02286369261102272;-0.05000000074505806;0.05000000074505806
98.0;-0.01395202497164755;-0.04769492645533031;-0.05000000074505806;0.05000000074505806
99.0;-0.014711625606202337;-0.03603317715707203;-0.05000000074505806;0.05000000074505806
100.0;-0.004492388671581072;-0.032558584618310175;-0.05000000074505806;0.05000000074505806
101.0;-0.014933062867209515;-0.033909024884411755;-0.05000000074505806;0.05000000074505806
102.0;-0.002551211273359578;-0.040239059747671134;-0.05000000074505806;0.05000000074505806
103.0;0.0030921202443777154;0.011270579001037347;-0.05000000074505806;0.05000000074505806
104.0;-0.0022261783462053236;-6.892012039080844E-4;-0.05000000074505806;0.05000000074505806
105.0;-0.0036786869555214246;-0.0637227247964433;-0.05000000074505806;0.05000000074505806
107.0;0.0;0.0;-0.05000000074505806;0.05000000074505806
108.0;-0.006956526173850078;-0.005330248988952505;-0.05000000074505806;0.05000000074505806
109.0;-0.014206604110430739;-0.014364969218948552;-0.05000000074505806;0.05000000074505806
110.0;-0.011726417487869735;-0.011327853830618873;-0.05000000074505806;0.05000000074505806
111.0;-0.011951697132550138;-0.01164806866145468;-0.05000000074505806;0.05000000074505806
112.0;-0.006637723202457042;-0.007345768022603633;-0.05000000074505806;0.05000000074505806
113.0;-0.004368680374793041;-0.003969003227326023;-0.05000000074505806;0.05000000074505806
114.0;-0.012441877069418647;-0.011175750096523615;-0.05000000074505806;0.05000000074505806
115.0;0.004012159126880182;0.005899287745948621;-0.05000000074505806;0.05000000074505806
116.0;0.011321801868809335;0.03368579921214199;-0.05000000074505806;0.05000000074505806
117.0;0.001801287569250718;-0.06996889044916214;-0.05000000074505806;0.05000000074505806
120.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
121.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
122.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
123.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
124.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
125.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
126.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
127.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
128.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
129.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
130.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
131.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
132.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
133.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
134.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
135.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
136.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
137.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
138.0;-0.0016532253723777904;-0.0015367059927042402;-0.009999999776482582;0.009999999776482582
139.0;-0.001188712095629804;-0.0012457834670607682;-0.009999999776482582;0.009999999776482582
140.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
141.0;0.0023633634280262935;0.0023899224722348737;-0.009999999776482582;0.009999999776482582
142.0;0.0026881619333596197;0.002764716752866571;-0.009999999776482582;0.009999999776482582
143.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
144.0;0.004288417356307557;0.004338848217350347;-0.009999999776482582;0.009999999776482582
145.0;0.0066507955194248574;0.0065150415929011735;-0.009999999776482582;0.009999999776482582
146.0;-0.0024581915456895484;-0.002310709987443549;-0.009999999776482582;0.009999999776482582
147.0;0.0036356697336343852;0.003591243016550947;-0.009999999776482582;0.009999999776482582
148.0;0.005127397968265969;0.005389303861486924;-0.009999999776482582;0.009999999776482582
149.0;0.0023272132200118237;0.0022288516635013854;-0.009999999776482582;0.009999999776482582
150.0;0.001765418982046969;0.0018427608025635097;-0.009999999776482582;0.009999999776482582
151.0;-0.003475811347795678;-0.003312798283663279;-0.009999999776482582;0.009999999776482582
152.0;-6.944716688817571E-4;0.0;-0.009999999776482582;0.009999999776482582
153.0;-0.002354884283696344;-0.002247727414561276;-0.009999999776482582;0.009999999776482582
154.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
155.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
156.0;-0.0023971218468887426;-0.0023453089769607835;-0.009999999776482582;0.009999999776482582
157.0;0.005955583838259683;0.005941521901521697;-0.009999999776482582;0.009999999776482582
158.0;0.00317458000331339;0.0033554847778440792;-0.009999999776482582;0.009999999776482582
159.0;-0.0027534262252136947;-0.002655321788964071;-0.009999999776482582;0.009999999776482582
160.0;-0.008220016650523994;-0.011063171812806869;-0.009999999776482582;0.009999999776482582
161.0;-0.001939221010486103;-0.001382613085285864;-0.009999999776482582;0.009999999776482582
162.0;-0.0011087631981694362;-0.001107930999166487;-0.009999999776482582;0.009999999776482582
163.0;0.0032428467113913965;0.0033835489916783884;-0.009999999776482582;0.009999999776482582
164.0;0.0033437123761154404;0.0031058226067301724;-0.009999999776482582;0.009999999776482582
165.0;0.0027738848347843093;0.0026698659573696354;-0.009999999776482582;0.009999999776482582
166.0;0.0018760866716312898;0.0019137976305574828;-0.009999999776482582;0.009999999776482582
167.0;-0.0014102892983866384;-0.001302634066115766;-0.009999999776482582;0.009999999776482582
168.0;-0.003495932992974525;-0.003536893970282983;-0.009999999776482582;0.009999999776482582
169.0;-9.87244708368113E-4;-0.0010220432473378655;-0.009999999776482582;0.009999999776482582
170.0;-0.004757600357569546;-0.004769601434100235;-0.009999999776482582;0.009999999776482582
171.0;-0.004729127277414015;-0.0045928068527333905;-0.009999999776482582;0.009999999776482582
172.0;-0.004673542813261294;-0.00456924960200318;-0.009999999776482582;0.009999999776482582
173.0;-9.35145509944797E-4;-0.0010945078533150362;-0.009999999776482582;0.009999999776482582
174.0;-0.0012301179803493884;-0.0011829643757618818;-0.009999999776482582;0.009999999776482582
175.0;0.001944787349538899;0.001927403950895434;-0.009999999776482582;0.009999999776482582
176.0;0.0020484120598538995;0.0020997358814273752;-0.009999999776482582;0.009999999776482582
177.0;-0.002805727638700616;-0.002707278826751228;-0.009999999776482582;0.009999999776482582
178.0;-0.0032113300001924854;-0.0033102829437346394;-0.009999999776482582;0.009999999776482582
179.0;6.53405758251041E-4;6.053812945805815E-4;-0.009999999776482582;0.009999999776482582
180.0;0.0018909952242524084;0.0010735347391232;-0.009999999776482582;0.009999999776482582
181.0;0.0018992665362885463;0.0018400803489761338;-0.009999999776482582;0.009999999776482582
182.0;-0.0051249850304455535;-0.005258858271702366;-0.009999999776482582;0.009999999776482582
183.0;0.0014835223717633986;0.001303180928438434;-0.009999999776482582;0.009999999776482582
184.0;0.0028025220507575848;0.0025662391638408624;-0.009999999776482582;0.009999999776482582
185.0;0.003676195856966569;0.0038510057298636303;-0.009999999776482582;0.009999999776482582
186.0;0.0010032135738922462;9.269098186448774E-4;-0.009999999776482582;0.009999999776482582
187.0;-0.0015883396485331007;-0.0015365649992450687;-0.009999999776482582;0.009999999776482582
188.0;-0.0019933144101685735;-0.003002437715057821;-0.009999999776482582;0.009999999776482582
189.0;-3.4318267496341815E-4;-4.2513599201076123E-4;-0.009999999776482582;0.009999999776482582
190.0;8.266937524376123E-4;7.380411409101317E-4;-0.009999999776482582;0.009999999776482582
191.0;0.0;-0.0019366482059946294;-0.009999999776482582;0.009999999776482582
192.0;0.004555251840683919;0.005987294894807206;-0.009999999776482582;0.009999999776482582
193.0;-0.003185460663662824;-0.003034805640188399;-0.009999999776482582;0.009999999776482582
194.0;0.0;2.890301119628964E-4;-0.009999999776482582;0.009999999776482582
195.0;-7.48266834067617E-4;-3.164695664884351E-4;-0.009999999776482582;0.009999999776482582
196.0;0.0;6.268976952380576E-4;-0.009999999776482582;0.009999999776482582
197.0;0.0011421492871719241;0.0;-0.009999999776482582;0.009999999776482582
198.0;0.001969675642562389;0.003437828180831634;-0.009999999776482582;0.009999999776482582
199.0;0.0016210700190358797;0.0;-0.009999999776482582;0.009999999776482582
200.0;-0.004833996975629806;-0.0039960272220690655;-0.009999999776482582;0.009999999776482582
201.0;0.003776041637986839;0.0037212194416468424;-0.009999999776482582;0.009999999776482582
202.0;0.003756958118772042;0.004828380175665214;-0.009999999776482582;0.009999999776482582
203.0;0.005010682006586311;0.005653586914967463;-0.009999999776482582;0.009999999776482582
204.0;0.0;-0.002226077336874263;-0.009999999776482582;0.009999999776482582
205.0;0.001834894123871967;-0.007766168698350162;-0.009999999776482582;0.009999999776482582
206.0;-0.003542461945804593;-0.014634417786600282;-0.009999999776482582;0.009999999776482582
207.0;-0.001173231010975947;-0.022999653207967895;-0.009999999776482582;0.009999999776482582
208.0;0.0045166937558675365;-0.03307902975225287;-0.009999999776482582;0.009999999776482582
209.0;0.006456119056625388;-0.04087177287252593;-0.009999999776482582;0.009999999776482582
210.0;0.0016569748539930506;-0.05194538597213515;-0.009999999776482582;0.009999999776482582
212.0;0.0;0.0;-0.05000000074505806;0.05000000074505806
213.0;0.0;0.0;-0.05000000074505806;0.05000000074505806
214.0;-0.0015172026579610123;-0.0018894177121370316;-0.05000000074505806;0.05000000074505806
215.0;-0.015448027045869919;-0.015352291512867558;-0.05000000074505806;0.05000000074505806
216.0;0.002418573670297637;0.002717183194683513;-0.05000000074505806;0.05000000074505806
217.0;-0.011724585204839195;-0.011060981172476645;-0.05000000074505806;0.05000000074505806
218.0;-0.00901294545450357;-0.008739719853131767;-0.05000000074505806;0.05000000074505806
219.0;-0.01832192835399054;-0.020931679846525667;-0.05000000074505806;0.05000000074505806
220.0;-0.001371014839630541;0.0011178572791875588;-0.05000000074505806;0.05000000074505806
221.0;0.0012072644692821737;0.005592850503576494;-0.05000000074505806;0.05000000074505806
222.0;0.0010118079461777611;-0.0028493148212269275;-0.05000000074505806;0.05000000074505806
226.0;0.0;0.0;-0.05000000074505806;0.05000000074505806
