IR/PR Accuracy
===================================
Domain Marker;HIGH_BOUND_IR;1.0
Domain Marker;WARMUP;90.0
Domain Marker;RT_CURVE;91.0
Domain Marker;max-jOPS;162.0
Domain Marker;VALIDATION;169.0
Domain Marker;PROFILE;183.0
Iteration;Actual IR;Actual PR;Low Bound;High Bound
67.0;0.0162716670636396;0.012887127752323856;-0.05000000074505806;0.05000000074505806
68.0;0.010502734576170928;0.01035795493717543;-0.05000000074505806;0.05000000074505806
69.0;0.0077792144787250965;0.008907179620606916;-0.05000000074505806;0.05000000074505806
70.0;0.0018397563753748821;-4.6210652744568966E-4;-0.05000000074505806;0.05000000074505806
71.0;0.024232599683142786;0.024711888755655387;-0.05000000074505806;0.05000000074505806
72.0;0.001234203860000651;-0.007690753920412742;-0.05000000074505806;0.05000000074505806
73.0;-0.0016190540400960057;-0.019718211965504433;-0.05000000074505806;0.05000000074505806
74.0;0.0036415330055467572;-0.03423404025402756;-0.05000000074505806;0.05000000074505806
77.0;0.0;0.0;-0.05000000074505806;0.05000000074505806
78.0;-0.0023230606021369827;0.0;-0.05000000074505806;0.05000000074505806
79.0;-0.0040014430960502835;-0.004912679249775911;-0.05000000074505806;0.05000000074505806
80.0;-0.010693341933449457;-0.01207036773716598;-0.05000000074505806;0.05000000074505806
81.0;0.002163244042145618;0.0012094168191423566;-0.05000000074505806;0.05000000074505806
82.0;-0.0030840931696242903;-0.010526621948010817;-0.05000000074505806;0.05000000074505806
83.0;-0.003168834730813625;-0.0048142030749116355;-0.05000000074505806;0.05000000074505806
84.0;0.004762341088046638;0.005353755145504759;-0.05000000074505806;0.05000000074505806
85.0;0.0013662281037684803;0.01797969909279729;-0.05000000074505806;0.05000000074505806
86.0;-5.836283551736196E-4;-2.97432822726496E-4;-0.05000000074505806;0.05000000074505806
87.0;-0.009536077670278649;-0.16606967077937712;-0.05000000074505806;0.05000000074505806
90.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
91.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
92.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
93.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
94.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
95.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
96.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
97.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
98.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
99.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
100.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
101.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
102.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
103.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
104.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
105.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
106.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
107.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
108.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
109.0;-0.0024553645249919247;-0.0024358137815138716;-0.009999999776482582;0.009999999776482582
110.0;-0.0014868342588512076;-0.0014847491363197901;-0.009999999776482582;0.009999999776482582
111.0;-0.00158618030491139;-0.0016114929038944087;-0.009999999776482582;0.009999999776482582
112.0;-0.0029761283324925276;-0.002914769386862198;-0.009999999776482582;0.009999999776482582
113.0;0.0019255103971931274;0.0018445861050434896;-0.009999999776482582;0.009999999776482582
114.0;-0.003886799981763197;-0.003888584141938982;-0.009999999776482582;0.009999999776482582
115.0;9.310233250972218E-4;9.245341492661141E-4;-0.009999999776482582;0.009999999776482582
116.0;8.854033141280438E-4;9.655668224452024E-4;-0.009999999776482582;0.009999999776482582
117.0;0.001740675668451367;0.001813554538824656;-0.009999999776482582;0.009999999776482582
118.0;0.003850133648788834;0.0038545560745335823;-0.009999999776482582;0.009999999776482582
119.0;-0.0028138344406036775;-0.0026466892566995156;-0.009999999776482582;0.009999999776482582
120.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
121.0;0.0029493008210249145;0.0032489962142162126;-0.009999999776482582;0.009999999776482582
122.0;-0.0041870766549161244;-0.004175086331026382;-0.009999999776482582;0.009999999776482582
123.0;0.0025496227738408452;0.002583291848478159;-0.009999999776482582;0.009999999776482582
124.0;0.0013145702020483908;0.0016361138374719377;-0.009999999776482582;0.009999999776482582
125.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
126.0;-0.0042201177766522;-0.0046243033853027565;-0.009999999776482582;0.009999999776482582
127.0;-5.689659684249403E-4;-0.0010158827650323873;-0.009999999776482582;0.009999999776482582
128.0;9.326685221067668E-4;0.0010565967676376916;-0.009999999776482582;0.009999999776482582
129.0;-7.223872422715061E-4;-6.631668257338414E-4;-0.009999999776482582;0.009999999776482582
130.0;0.0038960168290880022;0.003914262962363671;-0.009999999776482582;0.009999999776482582
131.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
132.0;-0.005825728954093922;-0.0065270029646357025;-0.009999999776482582;0.009999999776482582
133.0;0.0027157068984776617;0.0026993588641282032;-0.009999999776482582;0.009999999776482582
134.0;-0.0018183421273197992;-0.0031098997948367036;-0.009999999776482582;0.009999999776482582
135.0;0.004110895490311693;0.004351447034573905;-0.009999999776482582;0.009999999776482582
136.0;0.0024271089118241855;0.0020585196423486417;-0.009999999776482582;0.009999999776482582
137.0;-8.213501052727931E-4;-6.248775631612169E-4;-0.009999999776482582;0.009999999776482582
138.0;-0.0018118510649734174;-0.001699069239619552;-0.009999999776482582;0.009999999776482582
139.0;-0.003905668726894745;-0.0037082909223510705;-0.009999999776482582;0.009999999776482582
140.0;-8.950770861801406E-4;-9.272721326172404E-4;-0.009999999776482582;0.009999999776482582
141.0;0.004497148711522069;0.0025624490929974223;-0.009999999776482582;0.009999999776482582
142.0;6.237310785107224E-4;5.533699673808007E-4;-0.009999999776482582;0.009999999776482582
143.0;0.0014908766736652114;0.001689957411888253;-0.009999999776482582;0.009999999776482582
144.0;-0.004417535111010698;-0.004260666311620759;-0.009999999776482582;0.009999999776482582
145.0;0.0020926224000029203;0.0020418636361571995;-0.009999999776482582;0.009999999776482582
146.0;-3.740988773183895E-4;0.0;-0.009999999776482582;0.009999999776482582
147.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
148.0;0.0012964251470701834;-0.0040767220773383185;-0.009999999776482582;0.009999999776482582
149.0;-0.004075899326285266;-0.004758606858416741;-0.009999999776482582;0.009999999776482582
150.0;-8.866475929095736E-4;-0.001241935107236987;-0.009999999776482582;0.009999999776482582
151.0;0.001952633943393151;0.0018839766979272868;-0.009999999776482582;0.009999999776482582
152.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
153.0;0.0;0.0;-0.009999999776482582;0.009999999776482582
154.0;-0.0014084885717178168;-8.044478941995621E-4;-0.009999999776482582;0.009999999776482582
155.0;-0.0052530194599048384;-0.005032655463648401;-0.009999999776482582;0.009999999776482582
156.0;-0.001021812574936996;-3.623849926063141E-4;-0.009999999776482582;0.009999999776482582
157.0;7.131781070199515E-4;4.416620495966749E-4;-0.009999999776482582;0.009999999776482582
158.0;-0.001592934994219562;-0.007170865157402293;-0.009999999776482582;0.009999999776482582
159.0;6.159675030699398E-4;-0.0022281300944461697;-0.009999999776482582;0.009999999776482582
160.0;0.002114910630547611;-0.008182485444279096;-0.009999999776482582;0.009999999776482582
161.0;-0.004879728381323751;-0.008881398322059572;-0.009999999776482582;0.009999999776482582
162.0;-0.0014389404962564546;-0.007061137035612438;-0.009999999776482582;0.009999999776482582
163.0;-0.00377141570387581;-0.219245097185864;-0.009999999776482582;0.009999999776482582
164.0;-0.010648746905167225;-1.5578537141925524;-0.009999999776482582;0.009999999776482582
165.0;0.0;-2.819475867368931;-0.009999999776482582;0.009999999776482582
166.0;-0.23601842704866532;-3.2156107809338956;-0.009999999776482582;0.009999999776482582
167.0;-0.17551882698445592;-3.5064415458066303;-0.009999999776482582;0.009999999776482582
169.0;0.0;0.0;-0.05000000074505806;0.05000000074505806
170.0;0.0;0.0;-0.05000000074505806;0.05000000074505806
171.0;0.0;0.0;-0.05000000074505806;0.05000000074505806
172.0;0.0;0.0;-0.05000000074505806;0.05000000074505806
173.0;-0.0070696985546869736;-0.007159107060461686;-0.05000000074505806;0.05000000074505806
174.0;-0.01756408159422968;-0.02042140685733877;-0.05000000074505806;0.05000000074505806
175.0;-0.004157443524043631;-0.00433120021704981;-0.05000000074505806;0.05000000074505806
176.0;-0.0075586137625772674;-0.00875006259211231;-0.05000000074505806;0.05000000074505806
177.0;-0.005512270632017575;-0.004452494415069982;-0.05000000074505806;0.05000000074505806
178.0;0.0022606580432402634;0.001334513453853382;-0.05000000074505806;0.05000000074505806
179.0;0.006580557416573431;0.012082455220808294;-0.05000000074505806;0.05000000074505806
183.0;0.0;0.0;-0.05000000074505806;0.05000000074505806
